OBSERVATION.OBSERVATION_ID,OBSERVATION.TARGET,OBSERVATION.RA_NOM,OBSERVATION.DEC_NOM,OBSERVATION.REVOLUTION,OBSERVATION.START_UTC,OBSERVATION.END_UTC,OBSERVATION.DURATION,TARGET_TYPE.DESCRIPTION,PROPOSAL.PI_SURNAME,PROPOSAL.TYPE,OBSERVATION.PROPRIETARY_END_DATE,OBSERVATION.PPS_VERSION,OBSERVATION.COORD_OBS
891060101,M82 X-2,09 55 51.03,+69 40 45.5,4003,2021-10-17 11:57:43.000,2021-10-17 20:09:23.000,29500,ULTRA-LUMINOUS X-RAY SOURCE (ULX),Bachetti,GO,2023-04-26 00:00:00.000,19.16_20210326_1200,NuS
891070101,Mrk 1239,09 52 19.10,-01 36 43.5,4012,2021-11-04 10:17:31.000,2021-11-05 15:27:31.000,105000,NL SEYFERT 1 RADIO LOUD/POLARISED TYPE 1,Gallo,GO,2022-12-09 00:00:00.000,19.16_20210326_1200,NuS
891200701,Mrk 501,16 53 51.99,+39 45 36.0,3955,2021-07-13 18:14:40.000,2021-07-14 05:21:20.000,40000,BL LAC RADIO LOUD/FLAT SPECT FLAT RADIO SP,Paneque,Triggered-Joint,2022-08-02 00:00:00.000,19.17_20220121_1250,"NuS, MAGIC"
891800101,ASASSN-20qc,04 13 02.44,-53 04 21.7,3959,2021-07-21 18:08:29.000,2021-07-22 01:24:14.000,26145,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-01-28 00:00:00.000,19.16_20210326_1200,
891800301,RX J1605.3+3249,16 05 18.89,+32 49 07.0,3960,2021-07-24 13:26:26.000,2021-07-24 22:23:06.000,32200,ISOLATED NEUTRON STAR,SCHARTEL (PS),TOO,2022-01-29 00:00:00.000,19.16_20210326_1200,
891800401,NGC 1052,02 41 04.80,-08 15 20.8,3956,2021-07-16 18:55:15.000,2021-07-17 02:46:55.000,28300,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-01-21 00:00:00.000,19.16_20210326_1200,
891800501,BL Lac,22 02 43.29,+42 16 39.9,3952,2021-07-09 01:03:10.000,2021-07-09 06:29:50.000,19600,BL LAC RADIO LOUD,SCHARTEL (PS),TOO,2022-01-20 00:00:00.000,19.17_20220121_1250,
891800601,XMMSL1 J024916.6-041,02 49 17.29,-04 12 52.0,3967,2021-08-06 17:02:02.000,2021-08-07 02:25:22.000,33800,UNCLASSIFIED,SCHARTEL (PS),TOO,2022-02-16 00:00:00.000,19.16_20210326_1200,
891800701,4FGL J1408.6-2917,14 08 26.80,-29 22 21.2,3960,2021-07-23 17:56:46.000,2021-07-24 01:32:51.000,27365,UNCLASSIFIED,SCHARTEL (PS),TOO,2022-01-29 00:00:00.000,19.16_20210326_1200,
891800801,V767 Cen,13 53 57.19,-47 07 41.4,3967,2021-08-07 14:10:04.000,2021-08-07 17:30:04.000,12000,BE STAR,SCHARTEL (PS),TOO,2022-02-16 00:00:00.000,19.16_20210326_1200,
891801101,WISEA J045649.8-2037,04 56 49.80,-20 37 47.9,3974,2021-08-21 05:07:39.000,2021-08-21 19:19:19.000,51100,UNIDENTIFIED,SCHARTEL (PS),TOO,2022-02-26 00:00:00.000,19.16_20210326_1200,
891801201,PSR J1740-5340B,17 40 45.00,-53 40 41.0,3979,2021-08-31 07:26:14.000,2021-08-31 16:08:14.000,31320,LMXRB GLOBULAR CLUSTER QPO AND PULSAR ECLIPSING,SCHARTEL (PS),TOO,2022-03-06 00:00:00.000,19.17_20220121_1250,
891801301,AD Leo,10 19 35.99,+19 52 11.5,4019,2021-11-18 08:51:00.000,2021-11-19 08:44:20.000,86000,BROWN DWARF,SCHARTEL (PS),TOO,2022-05-25 00:00:00.000,19.16_20210326_1200,TESS
891801401,TC0221,15 48 43.10,+22 08 13.0,3979,2021-08-31 17:26:18.000,2021-09-01 02:37:58.000,33100,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-03-06 00:00:00.000,19.16_20210326_1200,
891801501,NGC 5907 ULX1,15 15 58.59,+56 18 10.0,3977,2021-08-27 08:14:47.000,2021-08-28 02:54:28.000,67181,ULTRA-LUMINOUS X-RAY SOURCE (ULX),SCHARTEL (PS),TOO,2022-03-03 00:00:00.000,19.16_20210326_1200,
891801601,EC 04570-5206,04 58 15.63,-52 02 02.6,3983,2021-09-08 05:19:12.000,2021-09-08 14:29:11.000,32999,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-03-14 00:00:00.000,19.16_20210326_1200,
891801701,WISEA J045649.8-2037,04 56 49.80,-20 37 47.9,3991,2021-09-23 13:31:42.000,2021-09-25 00:56:42.000,127500,UNIDENTIFIED,SCHARTEL (PS),TOO,2022-03-29 00:00:00.000,19.16_20210326_1200,
891801901,CN Leo,10 56 23.21,+06 59 54.0,4034,2021-12-18 13:42:40.000,2021-12-18 23:59:20.000,37000,STAR M0V,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,TESS
891802001,V4641 Sgr,18 19 21.63,-25 24 25.8,4002,2021-10-16 20:13:58.000,2021-10-16 23:25:38.000,11500,HMXRB BE STAR BLACK HOLE,SCHARTEL (PS),TOO,2022-04-21 00:00:00.000,19.17_20220121_1250,
891802101,2MASX J01110461-4558,01 11 04.76,-45 58 04.3,4018,2021-11-16 16:31:33.000,2021-11-16 21:31:33.000,18000,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-05-23 00:00:00.000,19.16_20210326_1200,
891802301,CN Leo,10 56 23.21,+06 59 54.0,4034,2021-12-19 07:57:22.000,2021-12-19 18:04:02.000,36400,STAR M0V,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,TESS
891802401,CN Leo,10 56 23.21,+06 59 54.0,4035,2021-12-21 10:06:20.000,2021-12-21 18:23:00.000,29800,STAR M0V,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,TESS
891802501,CN Leo,10 56 23.21,+06 59 54.0,4036,2021-12-22 11:19:46.000,2021-12-22 19:56:26.000,31000,STAR M0V,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,TESS
891802601,ESO 490-G026,06 40 11.69,-25 53 43.0,4010,2021-11-01 17:32:15.000,2021-11-01 21:02:15.000,12600,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-05-11 00:00:00.000,19.16_20210326_1200,
891803001,C/2021 A1,12 54 54.00,+31 45 08.0,4023,2021-11-26 23:35:38.000,2021-11-27 11:57:18.000,44500,COMET,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,19.16_20210326_1200,
891803031,C/2021 A1,12 54 53.95,+31 45 06.8,4023,2021-11-26 23:50:27.000,2021-11-27 02:09:21.000,8334,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803032,C/2021 A1,12 55 18.13,+31 43 31.6,4023,2021-11-27 02:16:53.000,2021-11-27 04:07:18.000,6625,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803033,C/2021 A1,12 55 44.74,+31 41 51.0,4023,2021-11-27 04:14:50.000,2021-11-27 06:05:15.000,6625,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803034,C/2021 A1,12 56 10.44,+31 40 05.5,4023,2021-11-27 06:12:47.000,2021-11-27 08:03:12.000,6625,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803035,C/2021 A1,12 56 36.50,+31 38 15.3,4023,2021-11-27 08:10:44.000,2021-11-27 10:01:09.000,6625,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803036,C/2021 A1,12 57 02.55,+31 36 20.8,4023,2021-11-27 10:08:41.000,2021-11-27 12:14:15.000,7534,UNDEFINED,SCHARTEL (PS),TOO,2022-06-20 00:00:00.000,21.23_20231215_1101,
891803701,ASASSN-20qc,04 13 02.44,-53 04 21.7,4027,2021-12-04 07:09:16.000,2021-12-04 15:51:13.000,31317,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-06-12 00:00:00.000,19.16_20210326_1200,
891803801,ASASSN-20qc,04 13 02.44,-53 04 21.7,4029,2021-12-08 06:50:58.000,2021-12-08 18:07:38.000,40600,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-06-14 00:00:00.000,19.16_20210326_1200,
891804001,RBS 1124,12 31 36.55,+70 44 13.3,4032,2021-12-14 07:11:56.000,2021-12-14 15:55:16.000,31400,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,
891804201,RBS 1124,12 31 36.55,+70 44 13.3,4035,2021-12-20 06:46:24.000,2021-12-20 15:59:44.000,33200,AGN UNCLASSIFIED,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,
892000101,CD -45 5378,09 44 29.79,-45 46 35.4,4038,2021-12-26 15:24:34.000,2021-12-26 19:01:14.000,13000,STAR M1V,Youngblood,HST,2023-01-13 00:00:00.000,19.16_20210326_1200,HST
892010101,WOLF-437,12 47 55.12,+09 44 54.9,4036,2021-12-23 01:56:49.000,2021-12-23 12:04:09.000,36440,STAR M3,Diamond-Lowe,HST,2023-01-13 00:00:00.000,19.16_20210326_1200,HST
892410101,ESO 338-4,19 27 58.33,-41 34 30.8,4003,2021-10-17 22:12:41.000,2021-10-18 23:17:41.000,90300,ULTRA-LUMINOUS X-RAY SOURCE (ULX),Oskinova,GO,2022-11-02 00:00:00.000,19.16_20210326_1200,Chan
892420201,J1111+2657,11 11 25.21,+26 57 48.9,4015,2021-11-11 02:54:40.000,2021-11-11 08:28:00.000,20000,RADIO GALAXY RADIO LOUD,Sun,GO,2022-11-30 00:00:00.000,19.16_20210326_1200,Chan
892420301,J1312+4450,13 12 16.99,+44 50 21.3,4032,2021-12-15 04:14:28.000,2021-12-15 10:37:48.000,23000,RADIO GALAXY RADIO LOUD,Sun,GO,2023-01-05 00:00:00.000,19.16_20210326_1200,Chan
893400101,SMC X-1,01 17 05.12,-73 26 36.0,4023,2021-11-27 14:19:10.000,2021-11-27 20:45:50.000,23200,X-RAY BINARY,XMM-Newton MM,Calibration,2021-12-09 00:00:00.000,19.16_20210326_1200,
893400301,SMC X-1,01 17 05.12,-73 26 36.0,4023,2021-11-26 14:57:24.000,2021-11-26 21:29:25.000,23521,X-RAY BINARY,XMM-Newton MM,Calibration,2021-12-09 00:00:00.000,19.16_20210326_1200,
893810101,GRB211211A,14 09 10.12,+27 53 18.1,4035,2021-12-20 22:02:13.000,2021-12-21 09:07:56.000,39943,UNIDENTIFIED,SCHARTEL (PS),TOO,2022-06-29 00:00:00.000,19.16_20210326_1200,
